ID,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport
343990,True,True,False,False,False,False,False,False
344030,True,False,False,False,False,False,False,False
344040,True,False,False,False,False,False,False,False
344100,True,False,False,False,False,False,False,False
344130,True,False,False,False,False,False,False,False
344160,True,True,False,False,False,False,False,False
344180,False,True,False,False,False,False,False,False
344190,True,True,True,False,True,False,False,False
344220,True,True,False,False,False,False,False,False
344230,True,False,False,False,False,False,False,False
344240,True,False,False,False,False,False,False,False
344260,True,False,False,False,False,False,False,False
344270,True,False,False,False,False,False,False,False
344300,True,False,False,False,False,False,False,False
344340,True,True,False,False,False,False,False,False
344410,True,False,False,False,False,False,False,False
344440,True,False,False,False,False,False,False,False
344480,True,False,False,False,False,False,False,False
344500,True,False,False,False,False,False,False,False
344630,True,False,False,False,False,False,False,False
344740,True,True,True,False,False,False,False,False
344750,True,False,False,False,False,False,False,False
344760,False,True,False,False,False,False,False,False
344770,True,False,False,False,False,False,False,False
344790,True,False,False,False,False,False,False,False
344800,True,False,False,False,False,False,False,False
344810,True,False,False,False,False,False,False,False
344820,True,False,False,False,False,False,False,False
344840,True,True,False,False,False,False,False,False
344850,True,False,False,False,False,False,False,False
344860,True,False,False,False,False,False,False,False
344880,True,True,False,False,False,False,False,False
344890,True,False,False,False,False,False,False,True
344900,True,False,False,False,False,False,False,False
344910,True,False,False,False,False,False,False,False
344960,True,False,False,False,False,False,False,False
345010,False,False,False,True,False,False,False,False
345030,True,False,False,False,False,False,False,False
345060,True,False,False,False,False,False,False,False
345080,True,False,False,False,False,False,False,False
345090,True,False,False,False,False,False,False,False
345120,True,False,False,False,False,False,False,False
345130,True,False,False,False,False,False,False,False
345140,True,False,False,False,False,False,True,True
345180,True,True,True,False,False,False,False,False
345200,True,True,False,False,False,False,False,False
345220,True,False,False,False,False,False,False,False
345240,True,True,False,False,False,False,False,False
345260,True,True,False,False,False,False,False,False
345280,True,False,False,False,False,False,False,False
345290,True,False,False,False,False,False,False,False
345300,False,False,False,False,False,False,False,False
345310,False,False,False,False,False,False,False,False
345340,True,False,False,False,False,False,False,False
345350,True,False,False,False,False,False,False,False
345370,False,False,False,False,False,False,False,False
345390,True,False,False,False,False,False,False,False
345430,True,False,False,False,False,False,False,False
345440,True,False,False,False,False,False,False,False
345480,True,False,False,False,False,False,False,False
345540,True,False,False,False,False,False,False,False
345580,True,False,False,False,False,False,False,False
345610,True,False,False,False,False,False,False,False
345620,True,False,False,False,False,False,False,False
345640,True,True,False,False,False,False,False,False
345650,True,False,False,False,False,False,False,False
345660,True,True,False,False,False,False,False,False
345690,True,False,False,False,False,False,False,False
345700,True,False,False,False,False,False,False,False
345710,True,True,False,False,False,False,False,False
345750,True,False,False,False,False,False,False,False
345790,True,False,False,False,False,False,False,False
345820,True,False,False,False,False,False,False,False
345860,True,False,False,False,False,False,False,False
345890,True,True,False,False,False,False,False,False
345920,True,False,False,False,False,False,False,False
345990,False,True,False,False,False,False,False,False
346010,True,False,False,False,False,False,False,False
346040,True,False,False,False,False,False,False,False
346060,True,False,False,False,False,False,False,False
346080,True,False,False,False,False,False,False,False
346090,True,False,False,False,False,False,False,False
346110,True,True,True,True,False,False,True,True
346120,False,True,True,False,False,False,True,False
346130,True,False,False,False,False,False,False,False
346140,True,False,False,False,False,False,False,False
346150,True,True,True,False,False,False,True,False
346160,True,False,False,False,False,False,False,False
346180,True,False,False,False,False,False,False,False
346200,True,False,False,False,False,False,False,False
346210,True,False,False,False,False,False,False,False
346220,True,True,True,True,False,False,False,False
346240,True,False,False,False,False,False,False,False
346250,True,False,False,False,False,False,False,False
346300,True,False,False,False,False,False,False,False
346320,True,False,False,False,False,False,False,False
346330,False,True,True,False,False,True,True,False
346340,True,False,False,False,False,False,False,False
346370,False,True,False,False,False,False,False,False
346420,True,False,False,False,False,False,False,False
346430,True,False,False,False,False,False,False,False
346440,False,True,False,True,False,False,True,False
346450,True,False,False,False,False,False,False,False
346460,True,False,False,False,False,False,False,True
346470,True,True,True,False,False,False,False,False
346490,True,True,True,False,False,False,False,False
346510,True,False,False,False,False,False,False,False
346550,True,False,False,False,False,False,False,False
346560,True,False,False,False,False,False,False,False
346610,True,False,False,False,False,False,False,False
346630,True,False,False,False,False,False,False,False
346650,True,False,False,False,False,False,False,False
346670,True,True,False,False,False,False,False,False
346730,True,True,True,False,False,False,False,False
346770,True,False,False,False,False,False,False,False
346780,True,False,False,False,False,False,False,False
346800,True,True,True,False,False,False,False,False
346810,True,False,False,False,False,False,False,False
346830,True,False,False,False,False,False,False,False
346850,True,False,False,False,False,False,False,False
346900,True,False,False,False,False,False,False,False
346920,True,True,False,False,False,False,False,False
346940,True,False,False,False,False,False,True,False
346950,True,False,False,False,False,False,False,False
346970,False,True,False,False,False,False,True,False
347000,True,False,False,False,False,False,False,False
347030,True,True,False,False,False,False,False,False
347040,True,False,False,False,False,False,False,False
347050,True,True,True,False,False,False,True,False
347060,True,False,False,False,False,False,False,False
347080,True,False,False,False,False,False,False,False
347160,True,False,False,False,False,False,False,False
347170,True,False,False,False,False,False,False,False
347220,False,True,False,False,False,False,False,False
347230,True,False,False,False,False,False,False,False
347240,True,False,False,False,False,False,False,False
347250,True,False,False,False,False,False,False,False
347260,True,False,False,False,False,False,False,False
347270,True,False,False,False,False,False,False,False
347280,True,True,True,False,False,False,False,False
347290,True,False,False,False,False,False,False,False
347330,True,True,True,False,False,False,False,False
347360,True,False,False,False,False,False,False,False
347370,True,False,False,False,False,False,False,False
347400,False,False,False,False,False,False,True,False
347430,True,False,False,False,False,False,False,False
347440,True,False,False,False,False,False,False,True
347470,True,True,False,False,False,False,False,False
347480,True,False,False,False,False,False,False,False
347510,True,False,False,False,False,False,False,False
347520,True,False,False,False,False,False,False,False
347560,True,False,False,False,False,False,False,False
347580,True,False,False,False,False,False,False,False
347590,True,False,False,False,False,False,False,False
347610,True,False,False,False,False,False,False,False
347620,True,False,False,False,False,False,False,False
347630,False,True,False,True,False,False,False,False
347660,True,False,False,False,False,False,False,False
347670,True,False,False,False,False,False,False,False
347690,True,True,False,False,False,False,False,False
347710,True,False,False,False,False,False,False,False
347720,True,False,False,False,False,False,False,False
347730,True,False,False,False,False,False,False,False
347790,True,False,False,False,False,False,True,False
347800,True,False,False,False,False,False,False,False
347820,False,True,False,False,False,False,True,False
347830,True,False,False,False,False,False,False,False
347930,True,False,False,False,False,False,False,False
347940,True,False,False,False,False,False,False,False
348000,True,False,False,False,False,False,False,False
348020,True,False,False,False,False,False,True,False
348030,False,True,False,False,False,False,False,False
348160,True,True,False,False,True,False,False,False
348180,True,False,False,False,False,False,False,False
348200,False,False,False,False,False,False,False,False
348240,True,False,False,False,False,False,False,False
348270,True,False,False,False,False,False,False,False
348280,False,True,False,False,False,False,False,False
348290,True,False,False,False,False,False,False,False
348300,True,False,False,False,False,False,False,False
348340,True,False,False,False,False,False,False,False
348360,True,False,False,False,False,False,False,False
348380,True,False,False,False,False,False,False,False
348400,True,True,False,False,False,False,False,False
348430,True,False,False,False,False,False,False,False
348440,True,False,False,False,False,False,False,False
348450,True,False,False,False,False,False,False,False
348460,True,True,False,False,False,False,False,False
348470,True,True,True,False,False,False,False,False
348490,True,True,False,False,False,False,False,False
348510,True,False,False,False,False,False,False,False
348530,True,False,False,False,False,False,True,False
348540,True,False,False,False,False,False,False,False
348550,True,True,False,False,False,False,False,False
348580,True,False,False,False,False,False,False,False
348620,True,False,False,False,False,False,False,False
348650,True,True,True,False,False,False,False,False
348670,False,True,True,True,False,False,False,False
348700,True,True,True,False,False,False,True,False
348710,True,True,False,False,False,False,False,False
348730,True,False,False,False,False,False,False,False
348740,True,False,False,False,False,False,False,False
348790,True,False,False,False,False,False,False,False
348810,True,True,True,True,False,False,False,False
348820,True,True,False,False,False,False,False,False
348840,True,True,False,False,False,False,False,False
348850,True,False,False,False,False,False,False,False
348860,True,True,False,False,False,False,False,False
348870,True,False,False,False,False,False,False,False
348950,True,False,False,False,False,False,False,False
348960,True,False,False,False,False,False,False,False
348980,True,True,True,False,False,False,False,False
349020,True,False,False,False,False,False,False,False
349040,True,True,False,False,False,False,False,False
349060,True,False,False,False,False,False,False,False
349100,True,False,False,False,False,False,True,False
349140,True,False,False,False,False,False,False,False
349150,True,True,True,False,False,False,False,False
349190,True,False,False,False,False,False,False,False
349220,True,True,True,True,False,False,False,False
349240,True,False,False,False,False,False,False,False
349250,True,False,False,False,False,False,False,False
349260,True,True,True,False,False,False,False,False
349280,False,False,False,False,False,False,False,False
349300,True,False,False,False,False,False,False,False
349320,True,False,False,False,False,False,False,False
349440,True,False,False,False,False,False,False,False
349450,True,True,False,True,False,False,False,False
349460,True,False,False,False,False,False,False,False
349500,True,False,False,False,False,False,False,False
349530,True,True,False,False,False,False,False,False
349540,True,False,False,False,False,False,False,False
349550,True,False,False,False,False,False,False,False
349580,False,True,False,False,False,False,False,False
349650,True,False,False,False,False,False,False,False
349670,True,True,True,False,False,False,False,False
349680,True,False,False,False,False,False,False,False
349690,True,False,False,False,False,False,False,False
349700,False,True,True,True,False,False,False,False
349720,True,False,False,True,False,False,False,False
349760,True,False,False,False,False,False,False,False
349780,True,False,False,False,False,False,False,False
349840,True,True,False,False,False,False,False,False
349890,True,False,False,False,False,False,False,False
349950,True,False,False,False,False,False,False,False
349980,True,False,True,False,False,False,False,False
350000,True,False,False,False,False,False,False,False
350010,True,False,False,False,False,False,False,False
350020,True,True,False,False,False,False,False,False
350050,True,False,False,False,False,False,False,False
350070,True,False,False,False,False,False,False,False
350080,True,False,False,False,False,False,False,False
350090,True,False,False,False,False,False,False,False
350110,True,True,False,False,False,False,False,False
350150,True,True,False,False,False,False,False,False
350200,True,False,False,False,False,False,False,False
350210,True,True,False,False,False,False,False,False
350220,True,True,True,False,False,False,False,False
350280,False,True,False,False,True,False,False,False
350310,True,False,True,False,False,False,False,False
350330,True,False,False,False,False,False,False,False
350440,False,False,False,False,False,False,False,False
350490,True,False,False,False,False,False,False,False
350500,True,False,False,False,False,False,False,False
350510,True,False,False,False,False,False,False,False
350530,True,False,False,False,False,False,False,False
350550,True,False,False,False,False,False,False,False
350600,True,False,True,False,False,False,False,False
350610,True,False,False,False,False,False,False,False
350620,True,True,False,False,False,False,False,False
350630,True,False,False,False,False,False,False,False
350640,True,False,False,False,False,False,False,False
350660,True,True,True,True,False,False,False,False
350700,False,True,False,True,False,False,False,False
350710,True,False,False,False,False,False,False,False
350740,True,True,False,False,False,False,False,False
350770,True,False,False,False,False,False,False,False
350780,True,False,False,False,False,False,False,False
350800,True,False,False,False,False,False,False,False
350810,True,False,False,False,False,False,False,False
350840,True,False,False,False,False,False,False,False
350910,True,True,True,False,False,False,False,False
350970,True,False,False,False,False,False,False,False
350990,True,False,False,False,False,False,False,False
351030,True,False,False,False,False,False,False,False
351050,True,True,False,False,False,False,False,False
351060,True,False,False,False,False,False,False,False
351080,True,True,False,False,False,False,False,False
351090,True,False,False,False,False,False,False,False
351100,True,True,True,False,False,False,False,False
351140,False,True,False,False,False,False,False,False
351150,True,False,False,False,False,False,False,False
351170,True,False,False,False,False,False,True,True
351220,True,False,False,False,False,False,False,False
351230,True,True,True,False,False,False,True,False
351240,True,False,False,False,False,False,False,False
351250,True,True,False,False,False,False,False,False
351290,False,True,False,False,False,False,False,False
351300,True,False,False,False,False,False,False,False
351330,True,False,False,False,False,False,True,False
351340,True,False,False,False,False,False,False,False
351400,True,True,False,False,False,False,False,False
351410,True,False,False,False,False,False,False,False
351420,True,True,False,False,False,False,False,False
351450,True,False,False,False,False,False,False,False
351470,True,False,False,False,False,False,False,False
351480,True,True,False,False,False,False,False,False
351490,True,False,False,False,False,False,False,False
351510,False,True,False,False,False,False,False,False
351630,False,True,False,False,False,False,False,False
351640,True,False,False,False,False,False,False,False
351700,True,False,False,False,False,False,False,False
351710,True,False,False,False,False,False,False,False
351720,True,False,False,False,False,False,False,False
351730,True,False,False,False,False,False,False,False
351790,True,False,False,False,False,False,False,False
351800,True,False,False,False,False,False,False,False
351810,True,False,False,False,False,False,False,False
351820,True,False,False,False,False,False,False,False
351860,True,True,False,False,False,False,False,False
351870,True,True,False,False,False,False,False,False
351900,True,False,False,False,False,False,False,False
351910,True,False,False,False,False,False,False,False
351920,True,False,False,False,False,False,True,False
351940,True,False,False,False,False,False,False,False
351970,True,True,False,False,False,False,False,False
351990,True,True,False,False,False,False,False,False
352010,True,False,False,False,False,False,False,False
352030,True,False,False,False,False,False,False,False
352050,True,False,False,False,False,False,False,False
352070,True,False,False,False,False,False,False,False
352080,True,False,False,False,False,False,False,False
352120,True,False,False,False,False,False,False,False
352130,True,False,False,False,False,False,False,False
352140,True,False,False,False,False,False,False,False
352160,True,False,False,False,False,False,False,False
352170,True,False,False,False,False,False,False,False
352190,True,True,False,False,False,False,False,False
352210,True,False,False,False,False,False,False,False
352220,True,False,False,False,False,False,False,False
352240,True,False,False,False,False,False,False,False
352280,False,False,False,False,False,False,False,False
352290,False,False,False,False,False,False,False,False
352360,True,False,False,False,False,False,False,True
352370,True,False,False,False,False,False,False,False
352400,True,True,False,False,False,False,False,False
352430,True,False,False,False,False,False,False,False
352440,True,False,False,False,False,False,False,False
352450,True,False,False,False,False,False,False,False
352460,False,True,False,False,False,False,False,False
352520,True,False,False,False,False,False,False,False
352530,True,False,False,False,False,False,False,False
352550,True,False,False,False,False,False,False,False
352580,True,False,False,False,False,False,False,False
352610,True,False,False,False,False,False,False,False
352620,True,True,False,False,False,False,False,False
352640,True,True,False,False,False,False,False,False
352700,False,True,True,True,False,False,False,False
352720,True,False,False,False,False,False,False,False
352740,True,False,False,False,False,False,False,False
352750,True,False,False,False,False,False,True,False
352760,True,False,False,False,False,False,False,False
352780,True,False,False,False,False,False,False,False
352790,True,False,False,False,False,False,False,False
352850,True,False,False,False,False,False,False,False
352890,True,False,False,False,False,False,False,False
352900,True,True,False,False,False,False,False,False
352950,True,True,False,False,False,False,False,False
352960,True,False,False,False,False,False,False,False
353070,True,False,False,False,False,False,False,False
353090,True,True,True,False,False,False,False,False
353110,True,False,False,False,False,False,False,False
353130,False,True,False,False,False,False,False,False
353190,True,False,False,False,False,False,False,False
353260,True,False,False,False,False,False,False,False
353270,True,False,False,False,False,False,False,False
353280,True,False,False,False,False,False,False,False
353300,True,False,False,False,False,False,False,False
353330,True,False,False,False,False,False,False,False
353340,True,False,False,False,False,False,False,False
353360,True,False,False,False,False,False,False,False
353540,True,False,False,False,False,False,False,False
353550,True,False,False,False,False,False,False,False
353560,True,False,False,False,False,False,False,False
353580,True,False,False,False,False,False,False,False
353600,True,False,False,False,False,False,False,False
353610,True,False,False,False,False,False,False,False
353630,True,True,False,False,False,False,False,False
353640,True,False,False,False,False,False,False,False
353690,False,True,False,False,False,False,False,False
353700,True,True,False,False,False,False,False,False
353790,True,False,False,False,False,False,False,False
353890,True,True,True,False,False,False,False,False
353940,True,False,False,False,False,False,False,False
353980,True,False,False,False,False,False,False,False
353990,True,False,False,False,False,False,False,False
354030,True,False,False,False,False,False,False,False
354040,True,False,False,False,False,False,False,False
354050,True,True,False,False,False,False,False,False
354140,True,False,False,False,False,False,False,False
354160,True,True,False,False,False,False,False,False
354180,True,False,False,False,False,False,False,False
354200,False,True,False,True,False,False,False,False
354230,True,True,False,False,False,False,False,False
354240,True,False,False,False,False,False,False,False
354280,True,False,False,False,False,False,False,False
354290,False,True,False,False,False,False,False,False
354310,True,False,False,False,False,False,False,False
354380,True,False,False,False,False,False,False,False
354400,True,False,False,False,False,False,True,False
354430,True,False,False,False,False,False,False,False
354480,True,False,False,False,False,False,False,False
354510,False,False,False,False,False,False,False,False
354520,False,False,False,False,False,False,False,False
354530,False,False,False,False,False,False,False,False
354540,False,False,False,False,False,False,False,False
354550,False,False,False,False,False,False,False,False
354560,False,True,False,False,False,False,False,False
354600,True,True,False,False,False,False,False,False
354620,False,True,False,False,False,False,False,False
354640,True,True,False,False,False,False,False,False
354650,True,False,False,False,False,False,False,False
354680,True,False,False,False,False,False,False,False
354690,True,False,False,False,False,False,False,False
354720,True,False,False,False,False,False,False,False
354730,True,False,False,False,False,False,False,False
354740,True,False,False,False,False,False,False,False
354770,True,False,False,False,False,False,False,False
354810,True,False,False,False,False,False,False,False
354820,True,False,False,False,False,False,False,False
354850,True,False,False,False,False,False,False,False
354860,True,False,False,False,False,False,False,False
354910,True,True,True,False,False,False,False,False
354920,True,False,False,False,False,False,False,False
354930,True,False,False,False,False,False,False,False
354950,True,False,False,False,False,False,False,False
354960,True,False,False,False,False,False,False,False
354970,True,False,False,False,False,False,False,False
355000,False,False,False,False,False,False,False,False
355010,True,True,False,False,False,False,True,False
355020,True,False,False,False,False,False,False,False
355030,False,False,False,False,False,False,False,False
355050,True,True,False,False,False,False,False,False
355060,True,True,False,False,False,False,False,False
355070,False,True,False,False,False,False,False,False
355080,True,True,False,False,False,False,False,False
355090,False,True,False,False,False,False,False,False
355100,True,False,False,False,False,False,False,True
355120,True,False,False,False,False,False,False,False
355130,True,True,False,False,False,False,False,False
355140,True,False,False,False,False,False,False,False
355150,True,False,False,False,False,False,False,False
355180,True,True,True,False,False,False,True,False
355190,True,True,True,False,False,False,False,True
355240,True,True,False,False,False,False,False,False
355250,True,False,False,False,False,False,False,False
355270,True,False,False,False,False,False,False,False
355310,True,False,False,False,False,False,False,False
355350,True,False,False,False,False,False,False,False
355380,True,True,False,False,False,False,False,False
355410,True,False,False,False,False,False,False,False
355420,True,True,False,False,False,False,False,False
355430,True,False,False,False,False,False,False,False
355460,True,False,False,False,False,False,False,True
355500,False,False,False,False,False,False,False,False
355510,True,False,False,False,False,False,False,False
355520,True,False,False,False,False,False,False,False
355530,True,False,False,False,False,False,False,False
355560,True,False,False,False,False,False,False,False
355570,True,False,False,False,False,False,False,False
355630,True,False,False,False,False,False,False,False
355650,True,True,False,False,False,False,False,False
355670,True,False,False,False,False,False,False,False
355680,True,False,False,False,False,False,False,False
355690,True,False,False,False,False,False,False,False
355760,True,False,False,False,False,False,False,False
355800,True,True,False,False,False,False,False,False
355810,True,False,False,False,False,False,False,False
355820,True,False,False,False,False,False,False,False
355840,False,True,False,True,False,False,False,False
355860,True,False,False,False,False,False,False,True
355910,True,False,False,False,False,False,False,False
355920,True,False,False,False,False,False,False,False
355970,True,False,False,False,False,False,False,False
355980,True,False,False,False,False,False,True,False
356000,True,False,False,False,False,False,False,False
356040,True,False,False,False,False,False,False,False
356050,True,False,False,False,False,False,False,False
356070,True,True,False,False,False,False,True,False
356090,True,False,False,False,False,False,False,False
356100,True,True,False,False,False,False,False,False
356110,True,False,False,False,False,False,False,False
356130,True,True,False,True,False,False,False,False
356160,True,False,False,False,False,False,False,False
356170,True,False,False,False,False,False,False,False
356180,True,False,False,False,False,False,False,True
356200,True,False,False,False,False,False,False,False
356210,True,False,False,False,False,False,False,False
356250,True,False,False,False,False,False,False,False
356260,True,False,False,False,False,False,False,False
356270,True,True,False,False,False,False,False,False
356280,True,False,False,False,False,False,False,False
356290,True,True,False,False,False,False,False,False
356310,True,True,False,False,False,False,False,False
356330,True,True,False,True,False,False,False,False
356370,True,False,False,False,False,False,False,False
356380,True,False,False,False,False,False,False,False
356390,True,False,False,False,False,False,False,False
356400,True,False,False,False,False,False,False,False
356420,True,True,False,False,False,False,False,False
356430,True,True,False,False,False,False,False,False
356500,True,True,False,False,False,False,False,False
356510,True,True,False,False,False,False,False,False
356520,True,False,False,False,False,False,False,False
356530,True,False,False,False,False,False,False,False
356540,True,False,False,False,False,False,False,False
356550,True,False,False,False,False,False,False,False
356560,True,False,False,False,False,False,False,False
356570,True,False,False,False,False,False,False,False
356580,True,False,False,False,False,False,False,False
356650,True,False,False,False,False,False,False,False
356670,True,False,False,False,False,False,False,False
356710,True,True,False,False,False,False,False,False
356730,True,False,False,False,False,False,False,False
356770,True,False,False,False,False,False,False,True
356790,True,True,False,False,False,False,False,False
356800,True,False,False,False,False,False,False,False
356870,True,False,False,False,False,False,False,False
356880,True,False,False,False,False,False,False,False
356890,True,True,False,False,False,False,False,False
356910,True,True,False,False,False,False,False,False
356940,False,False,False,False,False,False,False,False
357010,True,False,False,False,False,False,False,False
357030,True,False,False,False,False,False,False,False
357070,True,False,False,False,False,False,False,False
357120,True,False,False,False,False,False,False,False
357200,True,False,False,False,False,False,False,False
357280,True,False,False,False,False,False,False,False
357290,True,False,False,False,False,False,False,False
357300,True,False,False,False,False,False,False,False
357310,True,False,False,False,False,False,False,False
357320,False,True,False,False,False,False,False,False
357330,True,True,True,False,False,False,False,False
357340,True,True,True,False,False,False,True,False
357370,True,False,False,False,False,False,False,False
357480,True,True,False,False,False,False,False,False
357490,True,False,False,False,False,False,False,False
357600,True,False,False,False,False,False,True,False
357650,True,False,False,False,False,False,False,False
357670,True,True,True,False,False,False,False,False
357690,True,False,False,False,False,False,False,False
357700,True,True,True,False,False,False,False,False
357720,True,False,False,False,False,False,False,False
357730,True,False,False,False,False,False,False,True
357750,True,False,False,False,False,False,False,False
357770,True,False,False,False,False,False,False,False
357780,True,False,False,False,False,False,False,False
357830,True,True,False,False,False,False,False,False
357840,True,False,False,False,False,False,False,False
357890,True,True,False,False,False,False,False,False
357900,True,False,False,False,False,False,False,False
357910,True,False,False,False,False,False,False,False
357920,True,False,False,False,False,False,False,True
357930,True,False,False,False,False,False,False,False
357940,True,True,False,False,False,False,True,False
358000,True,False,False,False,False,False,False,False
358030,True,False,False,False,False,False,False,False
358070,True,False,False,False,False,False,False,False
358080,True,False,False,False,False,False,False,False
358090,True,False,False,False,False,False,False,False
358130,True,False,False,False,False,False,False,False
358170,True,False,False,False,False,False,False,False
358180,True,False,False,False,False,False,False,False
358190,True,False,False,False,False,False,False,False
358200,True,False,False,False,False,False,False,False
358210,True,False,False,False,False,False,False,False
358220,True,False,False,False,False,False,False,False
358230,True,False,False,False,False,False,False,False
358240,True,False,False,False,False,False,False,False
358250,True,False,False,False,False,False,False,False
358260,True,False,False,False,False,False,False,False
358270,True,False,False,False,False,False,False,False
358280,True,False,False,False,False,False,False,False
358290,True,False,False,False,False,False,False,False
358300,True,False,False,False,False,False,False,False
358310,True,False,False,False,False,False,False,False
358320,True,False,False,False,False,False,False,False
358330,True,False,False,False,False,False,False,False
358340,True,False,False,False,False,False,False,False
358350,True,False,False,False,False,False,False,False
358360,True,False,False,False,False,False,False,False
358370,True,False,False,False,False,False,False,False
358380,False,False,False,False,False,False,False,False
358390,True,False,False,False,False,False,False,False
358400,True,True,False,False,False,False,False,False
358410,True,False,False,False,False,False,False,False
358420,True,False,False,False,False,False,False,False
358440,True,False,False,False,False,False,False,False
358460,True,True,True,False,False,False,False,False
358490,True,False,False,False,False,False,False,False
358610,True,False,False,False,False,False,True,False
358650,True,False,False,False,False,False,False,False
358700,True,False,False,False,False,False,False,False
358750,True,False,False,False,False,False,False,False
358760,True,False,False,False,False,False,False,False
358770,True,False,False,False,False,False,False,False
358810,True,False,False,False,False,False,False,False
358830,True,False,False,False,False,False,False,False
358840,True,True,False,False,False,False,False,False
358960,True,True,False,False,False,False,False,False
359040,True,False,False,False,False,False,False,False
359050,True,False,False,False,False,False,False,False
359060,True,False,False,False,False,False,False,False
359070,True,False,False,False,False,False,False,False
359090,True,False,False,False,False,False,False,False
359140,True,False,False,False,False,False,False,False
359160,True,False,False,False,False,False,False,False
359190,True,False,False,False,False,False,False,False
359220,True,True,False,False,False,False,True,False
359230,True,False,False,False,False,False,False,False
359250,True,False,False,False,False,False,False,False
359260,True,False,False,False,False,False,False,False
359280,True,True,False,False,False,False,False,False
359290,True,False,False,False,False,False,False,False
359300,True,False,False,False,False,False,False,False
359310,True,False,False,False,False,False,False,False
359320,True,True,True,True,False,False,False,True
359350,True,False,False,False,False,False,False,False
359370,True,False,False,False,False,False,False,False
359380,False,True,True,True,False,False,False,False
359390,True,False,False,False,False,False,False,False
359400,True,False,False,False,False,False,False,False
359440,True,False,False,False,False,False,False,False
359450,True,True,False,False,False,False,False,False
359550,True,True,True,False,False,False,False,False
359560,True,False,False,False,False,False,False,False
359580,True,False,False,False,False,False,False,False
359600,True,False,False,False,False,False,False,False
359610,True,False,False,False,False,False,False,False
359620,True,False,False,False,False,False,False,False
359630,True,False,False,False,False,False,False,False
359650,True,False,False,False,False,False,False,False
359670,True,False,False,False,False,False,False,False
359680,False,False,False,False,False,False,False,False
359690,False,False,False,False,False,False,False,False
359700,False,False,False,False,False,False,False,False
359710,False,False,False,False,False,False,False,False
359720,False,False,False,False,False,False,False,False
359730,False,False,False,False,False,False,False,False
359740,False,False,False,False,False,False,False,False
359750,False,False,False,False,False,False,False,False
359800,True,False,False,False,False,False,False,False
359810,True,False,False,False,False,False,False,False
359840,True,True,True,False,False,False,False,False
359870,True,False,False,False,False,False,False,False
359900,True,True,True,False,False,False,False,False
359920,True,False,False,False,False,False,False,False
359940,True,False,False,False,False,False,False,False
359960,True,True,True,True,False,False,False,False
359970,True,False,False,False,False,False,False,False
360010,True,False,False,False,False,False,False,False
360030,True,False,False,False,False,False,False,False
360040,True,False,False,False,False,False,False,False
360130,True,True,False,False,False,False,False,False
360150,True,False,False,False,False,False,False,False
360170,True,True,True,False,False,False,False,False
360380,True,False,False,False,False,False,False,False
360390,True,True,True,False,False,False,False,False
360450,True,True,False,False,False,False,False,False
360510,True,False,False,False,False,False,False,False
360520,True,False,False,False,False,False,False,False
360530,True,False,False,False,False,False,False,False
360550,True,False,False,False,False,False,False,False
360580,True,False,False,False,False,False,False,False
360590,True,True,True,False,False,False,False,False
360600,True,False,False,False,False,False,False,False
360620,False,True,False,False,False,False,False,False
360640,True,False,False,False,False,False,False,False
360650,True,False,False,False,False,False,False,False
360680,True,False,False,False,False,False,False,False
360720,True,False,False,False,False,False,False,False
360730,True,True,False,False,True,False,False,False
360740,True,False,False,False,False,False,False,False
360750,True,False,False,False,False,False,False,False
360760,False,True,True,False,False,False,False,False
360790,False,False,False,False,False,False,False,False
360840,True,False,False,False,False,False,False,False
360850,True,False,False,False,False,False,False,False
360870,True,True,False,False,False,False,False,False
360880,True,False,False,False,False,False,False,False
360890,True,False,False,False,False,False,False,False
360940,False,True,False,False,False,False,False,False
360950,True,True,True,False,False,False,False,True
360990,True,False,False,False,False,False,True,False
361020,True,False,False,False,False,False,False,False
361040,True,True,False,False,False,False,False,False
361110,True,False,False,False,False,False,False,False
361130,True,False,False,False,False,False,False,False
361160,True,True,False,False,False,False,False,False
361190,True,False,False,False,False,False,False,False
361200,True,False,False,False,False,False,False,False
361250,True,False,False,False,False,False,False,False
361280,True,False,False,False,False,False,False,False
361300,True,True,True,False,False,False,False,False
361320,True,False,False,False,False,False,False,False
361330,True,True,True,False,False,False,False,False
361350,True,True,False,False,False,False,False,False
361360,True,False,False,False,False,False,False,False
361380,True,False,False,False,False,False,False,False
361400,True,True,False,False,False,False,False,False
361420,True,True,True,False,False,False,False,False
361430,True,False,False,False,False,False,False,False
361550,True,False,False,False,False,False,False,False
361560,True,True,False,False,False,False,False,False
361600,True,False,False,False,False,False,False,False
361620,True,False,False,False,False,False,False,False
361630,True,False,False,False,False,False,False,False
361640,True,False,False,False,False,False,False,False
361660,True,True,False,False,False,False,False,False
361670,True,True,False,False,False,False,False,False
361680,False,True,False,False,False,False,False,False
361690,True,True,False,False,False,False,False,False
361710,False,False,False,False,False,False,False,False
361720,False,False,False,False,False,False,False,False
361730,False,False,False,False,False,False,False,False
361740,False,False,False,False,False,False,False,False
361750,False,False,False,False,False,False,False,False
361760,False,False,False,False,False,False,False,False
361770,False,False,False,False,False,False,False,False
361780,False,False,False,False,False,False,False,False
361800,False,True,False,True,False,False,False,False
